Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record,LCA_prediction,LCA_raw_response,LCA_elapsed_s,abstract_missing
J,"Zhao, J; Zhao, JX; Wang, Z; Lin, SY; Yan, BB; Chen, GY; Zhou, WH",,,,"Zhao, Juan; Zhao, Jingxin; Wang, Zhi; Lin, Siyu; Yan, Beibei; Chen, Guanyi; Zhou, Wenhe",,,Life cycle assessment of anaerobic digestion coupled co-pyrolysis for treatment of food waste,BIORESOURCE TECHNOLOGY,,,,Article,,,,,,,,"In this study, the environmental impact of anaerobic digestion (AD) coupled co-pyrolysis (PY) to dispose of food waste (FW) was assessed. Four cases (mono AD, mono PY, AD coupled PY and AD coupled co-PY) were analyzed in comparison by life cycle assessment. The results showed that coupling technology was an environmentally viable technology compared with mono AD or PY. Among them, AD coupled co-PY presented the best environmental benefit (-0.0038Pt of total environmental impact potential /t FW), and provided a potential way to treat waste plastics and digestate. Moreover, the optimization of AD technology will enhance the total environmental benefits, while the control of emission at the energy recovery stage and the improvement of electricity efficiency are crucial for sustainability. This study provides potential approaches and environmental support for the treatment of FW.",,,,,,,,,,,,,,,,ELSEVIER SCI LTD,London,"125 London Wall, London, ENGLAND",,,,,,APR,2025,421.0,,,,,,,,132145,10.1016/j.biortech.2025.132145,0,,FEB 2025,,,,,X2Q9W,,,,,,WOS:001423871900001,0,1,1,4.96,False
J,"Olguín, FP; Iskakov, G; Kendall, A",,,,"Olguin, Francisco Pares; Iskakov, Galym; Kendall, Alissa",,,"Trade, extended use, and end of life in the Global South: A regionally expanded electric vehicle life cycle assessment",JOURNAL OF INDUSTRIAL ECOLOGY,,,,Article,,,,,,,,"The environmental impacts of exporting second-hand electric vehicles (SH EVs) to lower- and middle-income countries (LMICs) are increasingly relevant as electric vehicle (EV) adoption rises in high-income countries. This study uses a regionally expanded life cycle assessment model to evaluate the lifecycle environmental performance of SH EV exports, their net benefits to LMICs, and their role in the global transition to electric mobility. The model integrates expert elicitation to capture informal practices in vehicle repair, dismantling, and recycling in LMICs, focusing on the US-Mexico second-hand vehicle trade relationship. Key findings reveal that export timing significantly influences life cycle performance, particularly regarding battery degradation, replacement, and recycling. Compared to retention in the United States, exporting an SH EV under average use conditions increases global warming potential (GWP) by 16%, non-carcinogenic human toxicity potential (HTP-NC) by 74%, and terrestrial ecotoxicity potential (TEP) by 16%. In contrast, while established second-hand internal combustion engine vehicle exports have historically shifted environmental burdens to LMICs-increasing Mexico's operational emissions by 107% relative to its average vehicle-SH EVs reduce operational emissions by 82% (GWP), 96% (HTP-NC), and 97% (TEP), particularly as electricity grids decarbonize. Despite these advantages, limited end-of-life battery management systems in LMICs raise concerns about toxicity risks. The study underscores the need for cross-border cooperation to establish common regulatory frameworks and develop recycling capacity in LMICs, preventing environmental burden shifting and advancing critical mineral circularity. These insights provide policymakers a foundation to ensure SH EV trade supports a just, sustainable transition to electric mobility.",,,,,,,,,,,,,,,,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",,,,,,AUG 5,2025,29.0,4,,,,,1167.0,1184.0,,10.1111/jiec.70041,0,,,,,,,5TX7V,,,,,,WOS:001544246500001,0,1,1,5.8,False
J,"Palmero-González, MA; Batuecas, E; Fernández-Torrijos, M; Marugán-Cruz, C",,,,"Palmero-Gonzalez, M. A.; Batuecas, E.; Fernandez-Torrijos, M.; Marugan-Cruz, C.",,,Environmental comparison of dry and hybrid condensing systems in concentrating solar power tower plants,ENERGY CONVERSION AND MANAGEMENT,,,,Article,,,,,,,,"This study presents a comprehensive environmental assessment of hybrid and dry condensing systems in central tower Concentrated Solar Power (CSP) plants. Using Life Cycle Assessment (LCA) methodology, the research analyses two optimized configurations based on the recently constructed Redstone CSP plant in South Africa. The study evaluates their environmental impacts, focusing on climate change and water use categories, while also optimizing operational parameters. The LCA results indicate that the dry system configuration significantly reduces water consumption, with 5.1 l/kWh compared to 49 l/kWh for the hybrid system. Although the hybrid configuration generates slightly more energy (582 GWh/year) than the dry configuration (574 GWh/year), the dry system performs better in terms of climate change impact, emitting 6.22 g CO2/kWh compared to 7.96 g CO2/kWh for the hybrid system. These findings suggest that the dry condensing system is a more environmentally sustainable option, particularly in water-scarce regions, despite a marginal reduction in energy output. The study underscores the importance of optimizing CSP plant configurations to achieve a balance between energy production and environmental sustainability.",,,,,,,,,,,,,,,,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",,,,,,SEP 15,2025,340.0,,,,,,,,119978,10.1016/j.enconman.2025.119978,0,,MAY 2025,,,,,3KZ0Z,,,,,,WOS:001502844500001,0,1,1,6.84,False
J,"Goh, SL; Yap, KS; Neo, ERK; Koo, CW; Madhavan, U; Suwandi, NA; Lew, J; Khoo, HH; Tan, DZL",,,,"Goh, Soo Lin; Yap, Ken Shaun; Neo, Edward Ren Kai; Koo, Chia Wei; Madhavan, Umesh; Suwandi, Nurul Aisyah; Lew, Juline; Khoo, Hsien Hui; Tan, Daren Zong Loong",,,Life cycle assessment of plastic waste end-of-life scenarios in South and South East Asia,WASTE MANAGEMENT,,,,Article,,,,,,,,"Plastic waste has a significant environmental impact when mismanaged. The study quantifies the environmental impact of plastic waste management systems using consequential life cycle assessments in selected countries in Asia, including India, Indonesia, Malaysia, the Philippines, Thailand, and Vietnam. The scope covers from plastic waste generation to end-of-life treatments, including environmental impact avoided from not producing raw materials due to plastic waste utilization. Eleven environmental impacts were considered, including global warming potential (GWP100) and carcinogenic human toxicity (HTPc). India has the lowest net GWP100 (-0.648 kg CO2-eq) per kg of plastic waste while Indonesia has the highest (1.128 kg CO2-eq). Future scenario analyses showed that increasing recycling can reduce the GWP100 of plastic waste management systems by up to 611 % by 2030. Policymakers and investors can use these results to focus their efforts on waste management methods which reduce the impact of plastic waste on the environment and human health.",,,,,,,,,,,,,,,,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",,,,,,JUN 1,2025,200.0,,,,,,,,114760,10.1016/j.wasman.2025.114760,0,,MAR 2025,,,,,0XU6B,,,,,,WOS:001458568100001,0,1,1,5.18,False
J,"Vedrtnam, A; Kalauni, K; Chaturvedi, S; Palou, MT",,,,"Vedrtnam, Ajitanshu; Kalauni, Kishor; Chaturvedi, Shashikant; Palou, Martin T.",,,Life Cycle Assessment of Barite- and Magnetite-Based Self-Compacting Concrete Composites for Radiation Shielding Applications,JOURNAL OF COMPOSITES SCIENCE,,,,Article,,,,,,,,"The growing demand for radiation-shielded infrastructure highlights the need for materials that balance shielding performance with environmental and economic sustainability. Heavyweight self-compacting concretes (HWSCC), commonly produced with barite (BaSO4) or magnetite (Fe3O4) aggregates, lack systematic life cycle comparisons. The aim of this study is to systematically compare barite- and magnetite-based HWSCC in terms of life cycle environmental impacts, life cycle cost, functional performance (strength and shielding), and end-of-life circularity, in order to identify the more sustainable and cost-effective material for radiation shielding infrastructure. This study applies cradle-to-grave life cycle assessment (LCA) and life cycle cost analysis (LCC), in accordance with ISO 14040/14044 and ISO 15686-5, to evaluate barite- and magnetite-based HWSCC. Results show that magnetite concrete reduces global warming potential by 19% eutrophication by 24%, and fossil resource depletion by 23%, while lowering life cycle costs by similar to 23%. Both concretes achieve comparable compressive strength (similar to 48 MPa) and shielding efficiency (mu approximate to 0.28-0.30 cm(-1)), meeting NCRP 147 and IAEA SRS-47 standards. These findings demonstrate that magnetite-based HWSCC offers a more sustainable, cost-effective, and ethically sourced alternative for radiation shielding in healthcare, nuclear, and industrial applications. In addition, the scientific significance of this work lies in establishing a transferable methodological framework that combines LCA, LCC, and performance-normalized indicators. This enables scientists and practitioners worldwide to benchmark heavyweight concretes consistently and to adapt sustainability-informed material choices to their own regional contexts.",,,,,,,,,,,,,,,,MDPI,BASEL,"MDPI AG, Grosspeteranlage 5, CH-4052 BASEL, SWITZERLAND",,,,,,OCT 3,2025,9.0,10,,,,,,,542,10.3390/jcs9100542,0,,,,,,,9DM7P,,,,,,WOS:001603751500001,0,1,1,7.03,False
J,"Duran, AJFP; Lyra, GP; Campos, LE; Martins, RHB; Bueno, C; Rossignolo, JA; Fiorelli, J",,,,"Duran, Afonso Jose Felicio Peres; Lyra, Gabriela Pitolli; Campos Filho, Luiz Eduardo; Martins, Romulo Henrique Batista; Bueno, Cristiane; Rossignolo, Joao Adriano; Fiorelli, Juliano",,,The Use of Castor Oil Resin on Particleboards: A Systematic Performance Review and Life Cycle Assessment,SUSTAINABILITY,,,,Article,,,,,,,,"Resin is necessary for the particleboard-manufacturing process since, given its characteristics as a polymeric matrix, it can directly affect these composites' physical and mechanical properties. In this context, research on using castor-oil-based polyurethane resin (castor oil PU) as a binder in particle panels has been studied to evaluate this material performance and the adhesive efficiency. Some studies indicate that castor-oil-based resin has ecological advantages compared to the use of petroleum-based resins and presents better performance compared with other resins. Therefore, this study aimed to conduct a systematic review and life cycle assessment focusing on the comparative performance between castor oil PU resin and commercial resins. The comparative panorama developed in this research demonstrated the application potential of the adhesive, presenting studies that obtained better results in the physical and mechanical properties of particle panels that used the castor-oil-based binder. Castor oil PU resin also obtained a good result in the life cycle assessment compared to other resins, with better environmental performance in 12 of the 18 impact categories that were evaluated and standing out in the human toxicity categories. Based on the results, castor oil PU resin is an alternative for more sustainable production, combining good technical performance and lower potential environmental impacts in panel production.",,,,,,,,,,,,,,,,MDPI,BASEL,"MDPI AG, Grosspeteranlage 5, CH-4052 BASEL, SWITZERLAND",,,,,,APR 16,2025,17.0,8,,,,,,,3609,10.3390/su17083609,0,,,,,,,1WZ6F,,,,,,WOS:001475649500001,0,1,1,6.02,False
J,"Ayad, S; Lin, ZE; Chiueh, PT; Suh, S; Liu, DQ; Lee, M",,,,"Ayad, Sami; Lin, Zih-Ee; Chiueh, Pei-Te; Suh, Sangwon; Liu, De-Qian; Lee, Mengshan",,,Turning regrettable substitutions into informed choices: Empowering chemical alternative assessment through life cycle perspective,JOURNAL OF CLEANER PRODUCTION,,,,Article,,,,,,,,"The production and consumption of chemicals generate pollution and unintended impacts. Although chemical alternative assessment is a practical approach, inadequate quantitative data through life cycle thinking and a lack of practical substitution information limit effective substitution practices. This study presents a workflow that incorporates the Chemical Life Cycle Collaborative (CLiCC) modeling tool to address data gaps by providing (1) chemical hazards in both qualitative and quantitative contexts and (2) an assessment of the life cycle impacts of alternative chemicals. The workflow incorporates function-based substitution analysis aimed at determining the optimal amount of substitution for a given product application. This workflow provides a replicable approach to chemical alternative assessment, enabling the integration of useful tools for informed decision-making in lower- risk and lower-impact chemical substitution. A case study on five groups of chemicals, including cleaning agents, solvents, preservatives, plasticizers and paint strippers, validated the tool's applicability and potential for improvement. For instance, in the evaluation of alternative solvents, certain options were identified as feasible because of their lower climate change impact. However, concerns regarding problem shifting emerged from the qualitative narrative, as these alternatives demonstrated comparably higher impacts on ecosystem quality and Eco-indicators. In addition, the findings from the sensitivity analysis highlight the practicality of using substitution factors to identify greener alternatives with similar chemical properties and product applications. This approach facilitates effective equal-mass substitutions, minimizes process interruptions and supports decision- makers in achieving favorable environmental and practical outcomes. Overall, our study demonstrates the importance of life cycle thinking, which provides rich contextual information for substitution decisions and helps to prevent regrettable substitutions.",,,,,,,,,,,,,,,,ELSEVIER SCI LTD,London,"125 London Wall, London, ENGLAND",,,,,,JAN 15,2025,489.0,,,,,,,,144689,10.1016/j.jclepro.2025.144689,0,,JAN 2025,,,,,U1C3T,,,,,,WOS:001409254000001,0,1,1,5.27,False
J,"Selhorst, RD; Alves, C; Li, CJ; Silva, A",,,,"Selhorst, Rafael Da Rosa; Alves, Cristiano; Li, Chaojun; Silva, Arlindo",,,Life Cycle Assessment of Hearing Aid Devices: Environmental Impact Analysis and Improvement Opportunities,RECYCLING,,,,Article,,,,,,,,"This research presents a cradle-to-grave Life Cycle Assessment (LCA) of a modern behind-the-ear hearing aid system, with the objective of assessing its environmental impacts and identifying areas for improvement and innovation. The assessment, developed in compliance with ISO 14040/14044, included the entire product system-including accessories, packaging, use phase, and end-of-life treatment-over a period of five years. The results provide an in-depth evaluation of its freshwater ecotoxicity, human carcinogenic toxicity, global warming, and fossil resource scarcity as key impact categories. Considerable environmental impacts were associated with certain components, manufacturing processes, and logistics. Strategies for improvement, including material replacement, increased component durability, packaging optimization, and sustainable sourcing of energy, were suggested. The investigation demonstrates how LCA can facilitate eco-design and sustainability in medical electronics. The findings of this work are derived from experimental modeling in an academic setting, which includes intrinsic uncertainties. The results emphasize the significance of using LCA as a strategic instrument to guide product development and to pinpoint opportunities for environmental improvement.",,,,,,,,,,,,,,,,MDPI,BASEL,"MDPI AG, Grosspeteranlage 5, CH-4052 BASEL, SWITZERLAND",,,,,,DEC 5,2025,10.0,6,,,,,,,219,10.3390/recycling10060219,0,,,,,,,AG2XM,,,,,,WOS:001647430600001,0,1,1,4.38,False
J,"Khamfong, K; Ubolsook, P; Phromma, P; Krivuttinun, P; Jansanthea, P; Aimyuak, Y; Kongnun, W; Sengsuwan, T; Chaivanich, K; Sedpho, S",,,,"Khamfong, Krissana; Ubolsook, Putthadee; Phromma, Promporn; Krivuttinun, Parinya; Jansanthea, Pongthep; Aimyuak, Yasintinee; Kongnun, Weerapon; Sengsuwan, Thanapon; Chaivanich, Karun; Sedpho, Surat",,,Integrating life cycle assessment and costing in organic rice systems: scenario-based evaluation of water management and clean energy strategies in Thailand,INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,,,,Article,,,,,,,,"PurposeThis study evaluates the environmental and economic performance of organic rice production in northern Thailand by integrating life cycle assessment (LCA) and life cycle costing (LCC). The objective was to determine whether alternate wetting and drying (AWD) and solar pump irrigation (SPI) enhance sustainability in smallholder organic systems.MethodsA cradle-to-farm gate boundary was applied with a functional unit of 1 kg paddy rice. Three mitigation scenarios were compared with the baseline: AWD (Sc1), SPI (Sc2), and an integrated AWD-SPI system (Sc-Integrated). Primary data were collected from certified farms in Uttaradit Province, while background processes were modeled using Ecoinvent v3.8 and Thai databases. Environmental impacts were assessed using ReCiPe 2016, and GHG emissions were estimated using IPCC Tier 1 methods adapted to Thai conditions. The LCC was conducted over a 10-year horizon with a 5% discount rate.Results and discussionField methane emissions dominated the baseline footprint (1.16 kg CO2 eq/kg-rice). Relative to baseline, Sc1 reduced GHG emissions by 23% and LCC by 27%, Sc2 by 8% and 59%, and Sc-Integrated by 31% and 61%. Sc2 delivered the highest benefit-cost ratio (1.53) and internal rate of return (20%), while Sc-Integrated achieved the more balanced environmental and economic gains.ConclusionsAWD and SPI are complementary climate-smart practices. Their integration maximizes environmental benefits and cost savings, while the combined LCA-LCC framework provides a replicable tool to guide sustainable rice production and green economy transitions.",,,,,,,,,,,,,,,,SPRINGER HEIDELBERG,HEIDELBERG,"TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY",,,,,,DEC,2025,30.0,12,,,,,2867.0,2888.0,,10.1007/s11367-025-02555-3,0,,NOV 2025,,,,,CZ6GW,,,,,,WOS:001613200000001,0,1,1,6.23,False
J,"Fonseca, S; Gómez, A; Prat, SLR",,,,"Fonseca, Santiago; Gomez, Alexander; Rincon Prat, Sonia Lucia",,,Comparative Life Cycle Assessment of Pyrolysis and Hydrothermal Carbonization for Sewage Sludge Treatment in Colombia,SUSTAINABILITY,,,,Article,,,,,,,,"The sustainable management of sewage sludge (SS) requires comparative evaluations that capture both environmental impacts and the trade-offs associated with emerging and established treatment routes. This study applies life cycle assessment (LCA) to compare hydrothermal carbonization (HTC), rotary kiln pyrolysis, and incineration using SS from the Salitre WWTP in Bogot & aacute;, Colombia, based on a life cycle inventory that integrates experimental characterization, Aspen Plus simulations, and Ecoinvent datasets modeled in EASETECH. Thirteen ILCD midpoint impact categories were assessed, and uncertainty was evaluated through global sensitivity analysis (GSA) and Monte Carlo simulations. The results show that the three technologies distribute their impacts differently across categories, as follows: HTC yields reductions in several categories due to carbon storage and fertilizer substitution but presents toxicity-related impacts linked to heavy metal transfer to soils; pyrolysis produces a pyrochar with metal retention and nutrient recovery potential that influences climate and resource-related categories while remaining sensitive to sludge composition; and incineration influences climate categories without the potential toxic effects of using chars in soils, reduces sludge volume, and facilitates subsequent nutrient recovery processes from ash, with lower uncertainty due to its technological stability. These results support circular economy strategies in low- and middle-income countries by clarifying the environmental conditions under which carbonized materials or ash-derived recovery pathways can be incorporated into sludge treatment systems.",,,,,,,,,,,,,,,,MDPI,BASEL,"MDPI AG, Grosspeteranlage 5, CH-4052 BASEL, SWITZERLAND",,,,,,DEC 26,2025,18.0,1,,,,,,,254,10.3390/su18010254,0,,,,,,,AV3RA,,,,,,WOS:001657654300001,0,1,1,5.41,False
J,"de Araújo, LPVD; Bueno, C; da Silva, JL",,,,"de Araujo Junior, Luiz Paulo Vieira; Bueno, Cristiane; da Silva, Jefferson Lins",,,Life Cycle Assessment and Circularity Indicators of Earth-Retaining Walls and Mechanically Stabilized Earth,SUSTAINABILITY,,,,Article,,,,,,,,"Although there has been a notable increase in Life Cycle Assessment (LCA) studies in civil engineering, the field of Mechanically Stabilized Earth (MSE) with geosynthetics remains relatively underexplored. This research aimed to perform LCA together with a circularity analysis of countries that could represent the South American context. The materials and methods section covers an environmental analysis using LCA, spanning the manufacturing phase to the end of the structures of MSE with different geosynthetics, comparing Earth-Retaining Walls (ERWs), employing the ReCiPe method. Material circularity analyses for the three structures under consideration were performed using the Material Circularity Indicator (MCI). The proposed scenarios were conducted not only when recycled materials were introduced to replace virgin materials, but also when examining the concrete face and incorporating vegetation planting. The results suggest that MSEs can be environmentally more sustainable than ERWs. Therefore, the decreases were 80%in almost all categories. Furthermore, the material circularity analysis indicated that the incorporation of recycled materials increased the MCI, achieving 250% circularity for geosynthetics. Thus, it was inferred that the LCA methodology and circularity analysis effectively enabled qualitative and quantitative assessments. Notably, the findings highlighted the superior environmental sustainability of soil structures compared to their concrete counterparts.",,,,,,,,,,,,,,,,MDPI,BASEL,"MDPI AG, Grosspeteranlage 5, CH-4052 BASEL, SWITZERLAND",,,,,,APR 22,2025,17.0,9,,,,,,,3769,10.3390/su17093769,0,,,,,,,2MZ6Y,,,,,,WOS:001486514300001,0,1,1,5.44,False
J,"Gulotta, TM; Mondello, G; Salomone, R; Primerano, P; Saija, G",,,,"Gulotta, Teresa Maria; Mondello, Giovanni; Salomone, Roberta; Primerano, Patrizia; Saija, Giuseppe",,,Addressing geographical variability in Life Cycle Inventory data: the case of Italian olive production,INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,,,,Article,,,,,,,,"PurposeSite-specific data are crucial in Life Cycle Assessment (LCA) studies focused on agricultural productions, due to technological, biological, and environmental factors which may strongly vary across different geographical boundaries. In this regard, this study aims to evaluate the variability in inputs and outputs of Life Cycle Inventory (LCI) datasets related to the production of olives in different Italian regions and how this geographical variability may affect the LCA outcomes.MethodsFollowing the ISO 14040/14044 standards, this study presents the LCI datasets of olive production in 19 Italian regions included in the Italian Life Cycle Inventory Database of Agri-Food Products (ILCIDAF). The functional unit selected is represented by 1 kg of harvested olives, while system boundaries follow a cradle-to-gate approach. Open-access representative data, including statistical sources and literature, are used to develop the datasets. The potential environmental impacts are evaluated using the Environmental Footprint impact assessment method. The geographical variability in olive production processes in the Italian regions is analysed through descriptive analysis to understand LCI data variability and its influence on environmental impacts. Uncertainty analysis is also carried out by comparing two different methods based on the pedigree matrix model.Results and discussionThe study identifies notable variability in inputs, outputs, and environmental impacts in the 19 Italian regions. Fertilizer use and emissions vary significantly with olive yields and modeling methods. Irrigation practices and heavy metals cause the highest contribution to water use and human toxicity impacts variability. The study also points out that the geographical characteristics significantly affect environmental outcomes, and data quality analysis is crucial for evaluating LCA reliability. Indeed, uncertainty analysis shows high variability, especially in regions with high variations in olive yields. Furthermore, the comparison between the two methods for calculating uncertainty highlights both underestimation and overestimation in results, mainly due to geographical/temporal variability for the different inputs and outputs accounted.ConclusionsImproving the accuracy and representativeness of LCI data in LCA is essential for a reliable assessment of olive production processes. The study highlights the need for more site-specific data and standardized methods to address geographical variability in LCA outcomes. Better data on local factors and improved uncertainty characterization will lead to more accurate environmental evaluations and support the development of more sustainable agricultural practices.",,,,,,,,,,,,,,,,SPRINGER HEIDELBERG,HEIDELBERG,"TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY",,,,,,DEC,2025,30.0,12,,,,,3120.0,3138.0,,10.1007/s11367-025-02497-w,0,,JUN 2025,,,,,CZ6OL,,,,,,WOS:001504465800001,0,1,1,7.19,False
J,"Maselli, M; Pelegrina, J; de Mello, AM; Souza, JVR; Marx, R; Priarone, PC",,,,"Maselli, Michele; Pelegrina, Juliano; de Mello, Adriana Marotti; Souza, Joao Valsecchi Ribeiro; Marx, Roberto; Priarone, Paolo C.",,,Electric or internal combustion vehicles? A Life Cycle Assessment in Sao Paulo,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,,,,Article,,,,,,,,"To reduce Greenhouse Gases (GHG) emissions and contribute to Sustainable Development Goals (SDGs) 11 (Sustainable Cities) and 13 (Climate Action), replacing Internal Combustion Engine Vehicles (ICEVs) with Battery Electric Vehicles (BEVs) is a key policy action. This study evaluates and compares the GHG emissions of BEVs and ICEVs in a Global South megacity (Sao Paulo), with diverse fuel options (gasoline and ethanol) and a cleaner electricity mix, through a comprehensive Life Cycle Assessment (LCA), covering the Production Phase (Cradle-to-Gate), Use Phase (Well-to-Wheel), and End-of-Life Phase. Factors such as battery capacity fade, driving style, and driving cycle are also considered. Results indicate that gasoline-fuelled ICEVs are significantly worse in terms of GHG emissions. BEVs, particularly with the Brazilian clean electricity grid mix, offer substantial emission reductions for light-duty vehicles. Using ethanol as a fuel can be a viable interim practice, as emissions from ethanol-fuelled ICEVs are comparable to BEVs. The recycling of vehicles and batteries and the potential for secondary battery use are crucial parameters affecting overall emissions across different scenarios. This research aims to aid policymakers in developing effective strategies and public policies for energy efficiency and GHG emission reduction in vehicles. It advances knowledge on vehicle emissions by utilizing comprehensive data from a city with diverse fuel options and a cleaner energy mix. Notably, this paper is a pioneer in applying a full LCA to BEV adoption in a Global South city.",,,,,,,,,,,,,,,,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",,,,,,APR,2025,212.0,,,,,,,,115431,10.1016/j.rser.2025.115431,0,,JAN 2025,,,,,W6R6W,,,,,,WOS:001419826200001,0,1,1,6.17,False
J,"Sodha, DS; Mali, HS; Singh, AK",,,,"Sodha, Dharmanshu Singh; Mali, Harlal Singh; Singh, Amit Kumar",,,Sustainable Life Cycle Assessment of the Marble Processing Industry: A Gate-to-Gate Analysis in Rajasthan,JOURNAL OF SUSTAINABLE METALLURGY,,,,Article,,,,,,,,"This study provides a comprehensive Life Cycle Inventory (LCI) and Life Cycle Assessment (LCA) analysis of the marble processing industry in Rajasthan, India. The research aims to fill a critical gap in the literature by analyzing large-scale LCI data and LCA specific to marble industries, particularly in India. Through direct engagement with workers and plant managers, the study gathered data from key marble processing regions, Kishangarh and Jalore. The data were meticulously analyzed using GaBi software to assess energy use, material flows, and waste generation based on Abiotic Depletion, Acidification Potential, Eutrophication Potential, FreshWater Aquatic Ecotoxicity, Ecotoxicity Potential, Human Toxicity Potential, Photochemical Ozone Creation Potential, and Global Warming Potential. The study's gate-to-gate approach captures real-time environmental impacts directly from the marble processing plants, offering a level of detail previously unavailable due to limited data transparency in the sector. The findings benefit policymakers and industry leaders seeking to minimize the ecological footprint of the marble industry while enhancing productivity. The research contributes to the broader discourse on industrial sustainability, providing a valuable resource for achieving eco-friendly operations within the marble processing industry and aligning with global sustainability goals.",,,,,,,,,,,,,,,,SPRINGER,NEW YORK,"ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES",,,,,,JUN,2025,11.0,2,,,,,1048.0,1063.0,,10.1007/s40831-024-00970-8,0,,FEB 2025,,,,,3DB2B,,,,,,WOS:001429088700001,0,1,1,5.69,False
J,"Han, JW; Nain, P; Peterson, RJL; Neppel, EP; Anctil, A",,,,"Han, Jaewon; Nain, Preeti; Peterson, Richard-Joseph L.; Neppel, Elanna P.; Anctil, Annick",,,Life Cycle Assessment of Chemical Upcycling of Postconsumer Polyethylene Terephthalate to Kevlar Polymer,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,,,,Article,,,,,,,,"Due to its low cost and chemical stability, poly(ethylene terephthalate) (PET) is widely used in single-use items, such as plastic bottles and packaging materials. The high demand has resulted in a significant amount of discarded PET waste, underscoring the need for effective recycling strategies. One promising approach is PET chemical upcycling, but it requires evaluation of the environmental impact of the entire process, from waste collection to polymer synthesis. This study, for the first time, uses life cycle assessment (LCA) to assess the environmental impact of chemical upcycling of postconsumer PET to Kevlar polymer. The study models the life cycle inventory of chemical upcycling via PET ammonolysis and hydrolysis, developing scenarios based on the environmental hotspots of each chemical process for future optimization. The results show that upcycled Kevlar (15.22 kg CO2 eq/kg Kevlar) has lower impacts than virgin Kevlar polymer production, with a 15% reduction in global warming potential (GWP), 30% in cumulative energy demand (CED), 1% in ecotoxicity, and 40% in fossil fuel depletion. Hotspot analysis identifies monomer preparation as the most impactful process, particularly due to the use of solvents such as chloroform and diethyl ether. Chloroform, used in the p-phenylenediamine (PPD) preparation process, is one of the largest contributors, accounting for approximately 20.8% of GWP and 12.1% of ecotoxicity. The best-case scenario, which replaces potassium hydroxide with sodium hydroxide and reduces solvent consumption for purifying and extracting monomers, results in a 19.9% decrease in GWP and a 21.1% reduction in costs compared to those of the baseline. These results highlight that upcycled Kevlar has the potential to reduce the environmental burden of Kevlar production by utilizing PET waste. However, achieving adoption on an industrial scale requires targeted process optimization, addressing process hotspots, and replacing conventional solvents with greener alternatives.",,,,,,,,,,,,,,,,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036 USA",,,,,,NOV 10,2025,13.0,44,,,,,18924.0,18937.0,,10.1021/acssuschemeng.5c04073,0,,OCT 2025,,,,,9OK4B,,,,,,WOS:001604987400001,0,1,1,8.18,False
